Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
172.16.0.1-192.168.10.50-63768-80-6,172.16.0.1,63768,192.168.10.50,80,6,7/7/2017 4:03,82493494,8,6,56,11607,20,0,7,5.656854249,4380,0,1934.5,2177.344966,141.3808463,0.169710353,6345653.385,21700000,78400000,2,82400000,11800000,29400000,78400000,3,48371,9674.2,21054.62177,47331,2,0,0,0,0,172,132,0.096977345,0.072733008,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,4034839,0,4034839,4034839,78400000,0,78400000,78400000,DDoS
172.16.0.1-192.168.10.50-63769-80-6,172.16.0.1,63769,192.168.10.50,80,6,7/7/2017 4:03,155452,3,4,26,11601,20,0,8.666666667,10.26320288,7300,0,2900.25,3563.297197,74794.79196,45.0299771,25908.66667,47900.87306,119207,1,35979,17989.5,25439.58067,35978,1,155386,51795.33333,61070.23131,119207,164,0,0,0,0,72,92,19.29856161,25.73141549,0,7300,1453.375,2798.956588,7834157.982,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63769-80-6,172.16.0.1,63769,192.168.10.50,80,6,7/7/2017 4:03,82492728,8,5,56,11607,20,0,7,5.656854249,8675,0,2321.4,3769.536019,141.3821592,0.157589648,6874394,22600000,78400000,1,82500000,11800000,29400000,78400000,1,33199,8299.75,15958.88581,32232,4,0,0,0,0,172,112,0.096978245,0.060611403,0,8675,833.5,2386.768615,5696664.423,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,4032968,0,4032968,4032968,78400000,0,78400000,78400000,DDoS
172.16.0.1-192.168.10.50-63770-80-6,172.16.0.1,63770,192.168.10.50,80,6,7/7/2017 4:03,141795,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1998.0254,81998.66004,63.47191368,17724.375,41825.36155,119588,10,21578,10789,14999.14904,21395,183,141785,28357,51837.97104,119588,160,0,0,0,0,72,132,21.15730456,42.31460912,0,4380,1162.7,1791.113375,3208087.122,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63770-80-6,172.16.0.1,63770,192.168.10.50,80,6,7/7/2017 4:03,82524661,8,5,56,11601,20,0,7,5.656854249,8760,0,2320.2,3668.897,141.2547457,0.157528669,6877055.083,22600000,78500000,0,82500000,11800000,29400000,78500000,0,32809,8202.25,15846.34266,31971,188,0,0,0,0,172,112,0.096940719,0.06058795,0,8760,833.0714286,2337.724089,5464953.918,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,4034915,0,4034915,4034915,78500000,0,78500000,78500000,DDoS
172.16.0.1-192.168.10.50-63771-80-6,172.16.0.1,63771,192.168.10.50,80,6,7/7/2017 4:03,147779,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,78678.29665,54.13489061,21111.28571,46731.6578,125493,18,21958,10979,15304.61917,21801,157,147757,36939.25,59923.52568,125493,142,0,0,0,0,72,112,20.30058398,33.83430663,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63771-80-6,172.16.0.1,63771,192.168.10.50,80,6,7/7/2017 4:03,82516521,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,141.26868,0.145425423,7501501.909,23600000,78500000,3,82500000,11800000,29400000,78500000,3,32645,10881.66667,18244.68581,31948,188,0,0,0,0,172,92,0.096950282,0.048475141,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,4025883,0,4025883,4025883,78500000,0,78500000,78500000,DDoS
172.16.0.1-192.168.10.50-63772-80-6,172.16.0.1,63772,192.168.10.50,80,6,7/7/2017 4:03,147983,3,6,26,11601,20,0,8.666666667,10.26320288,7300,0,1933.5,2720.783986,78569.83572,60.81779664,18497.875,43843.23695,125365,21,22025,11012.5,15377.45117,21886,139,147925,29585,54368.19688,125365,187,0,0,0,0,72,132,20.27259888,40.54519776,0,7300,1162.7,2258.94725,5102842.678,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63772-80-6,172.16.0.1,63772,192.168.10.50,80,6,7/7/2017 4:03,82547889,8,5,56,11601,20,0,7,5.656854249,5840,0,2320.2,2436.833027,141.2149982,0.157484342,6878990.75,22600000,78500000,1,82500000,11800000,29400000,78500000,1,50242,12560.5,14381.94513,28448,193,0,0,0,0,172,112,0.096913441,0.060570901,0,5840,833.0714286,1774.906302,3150292.379,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,4025883,0,4025883,4025883,78500000,0,78500000,78500000,DDoS
172.16.0.1-192.168.10.50-63773-80-6,172.16.0.1,63773,192.168.10.50,80,6,7/7/2017 4:03,149955,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,77536.59431,53.34933813,21422.14286,47288.57407,127094,70,22045,11022.5,15376.03696,21895,150,149885,37471.25,60616.84379,127094,155,0,0,0,0,72,112,20.0060018,33.34333633,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63773-80-6,172.16.0.1,63773,192.168.10.50,80,6,7/7/2017 4:03,82544968,8,5,56,11601,20,0,7,5.656854249,7300,0,2320.2,3022.508098,141.2199954,0.157489915,6878747.333,22600000,78500000,1,82500000,11800000,29400000,78500000,1,50251,12562.75,14390.45428,28468,195,0,0,0,0,172,112,0.096916871,0.060573044,0,7300,833.0714286,2033.250541,4134107.764,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,4022928,0,4022928,4022928,78500000,0,78500000,78500000,DDoS
172.16.0.1-192.168.10.50-63774-80-6,172.16.0.1,63774,192.168.10.50,80,6,7/7/2017 4:03,147772,3,4,26,11601,20,0,8.666666667,10.26320288,5840,0,2900.25,3345.636997,78682.02366,47.37027312,24628.66667,50187.54996,125540,69,21994,10997,15303.20496,21818,176,147703,49234.33333,66978.90261,125540,161,0,0,0,0,72,92,20.30154562,27.0687275,0,5840,1453.375,2681.356423,7189672.268,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63774-80-6,172.16.0.1,63774,192.168.10.50,80,6,7/7/2017 4:03,82546773,8,5,56,11601,20,0,7,5.656854249,4380,0,2320.2,2207.341206,141.2169074,0.157486471,6878897.75,22600000,78500000,1,82500000,11800000,29400000,78500000,1,50057,12514.25,14564.43507,28618,183,0,0,0,0,172,112,0.096914752,0.06057172,0,4380,833.0714286,1679.986285,2822353.918,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,4024923,0,4024923,4024923,78500000,0,78500000,78500000,DDoS
172.16.0.1-192.168.10.50-63775-80-6,172.16.0.1,63775,192.168.10.50,80,6,7/7/2017 4:03,133922,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,86819.19326,59.73626439,19131.71429,47665.74053,127102,45,6433,3216.5,4393.254432,6323,110,133868,33467,62492.89127,127102,165,0,0,0,0,72,112,22.40109915,37.33516525,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63775-80-6,172.16.0.1,63775,192.168.10.50,80,6,7/7/2017 4:03,82541903,8,5,56,11601,20,0,7,5.656854249,7300,0,2320.2,3022.508098,141.2252393,0.157495763,6878491.917,22600000,78500000,1,82500000,11800000,29400000,78500000,1,50185,12546.25,14489.31711,28590,189,0,0,0,0,172,112,0.09692047,0.060575293,0,7300,833.0714286,2033.250541,4134107.764,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,4018894,0,4018894,4018894,78500000,0,78500000,78500000,DDoS
172.16.0.1-192.168.10.50-63776-80-6,172.16.0.1,63776,192.168.10.50,80,6,7/7/2017 4:03,133912,2,4,20,11601,20,0,10,14.14213562,8760,0,2900.25,4128.319301,86780.87102,44.80554394,26782.4,56122.2305,127053,49,6638,6638,0,6638,6638,133816,44605.33333,71473.87071,127053,172,0,0,0,0,52,92,14.93518131,29.87036263,0,8760,1660.142857,3303.602601,10900000,0,0,0,1,0,0,0,0,2,1936.833333,10,2900.25,52,0,0,0,0,0,0,2,20,4,11601,8192,229,1,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63776-80-6,172.16.0.1,63776,192.168.10.50,80,6,7/7/2017 4:03,82541826,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,141.225371,0.14538084,7503802.364,23600000,78500000,3,82500000,11800000,29400000,78500000,3,50133,16711,14655.38935,28723,382,0,0,0,0,172,92,0.09692056,0.04846028,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,4018811,0,4018811,4018811,78500000,0,78500000,78500000,DDoS
172.16.0.1-192.168.10.50-63777-80-6,172.16.0.1,63777,192.168.10.50,80,6,7/7/2017 4:03,181862,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1998.0254,63933.09212,49.48807337,22732.75,61248.24941,174212,49,7012,3506,4484.471206,6677,335,181788,36357.6,77119.03597,174212,157,0,0,0,0,72,132,16.49602446,32.99204892,0,4380,1162.7,1791.113375,3208087.122,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63777-80-6,172.16.0.1,63777,192.168.10.50,80,6,7/7/2017 4:03,82509391,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,141.2808877,0.14543799,7500853.727,23600000,78500000,2,82500000,11800000,29500000,78500000,2,39723,13241,16051.57338,31229,377,0,0,0,0,172,92,0.09695866,0.04847933,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,3979915,0,3979915,3979915,78500000,0,78500000,78500000,DDoS
172.16.0.1-192.168.10.50-63778-80-6,172.16.0.1,63778,192.168.10.50,80,6,7/7/2017 4:03,180483,3,7,26,11601,20,0,8.666666667,10.26320288,4380,0,1657.285714,1561.969346,64421.57987,55.40688043,20053.66667,57424.76322,173074,15,6913,3456.5,4820.346927,6865,48,180361,30060.16667,70113.89251,173074,15,0,0,0,0,72,152,16.62206413,38.7848163,0,4380,1057,1468.855269,2157535.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63778-80-6,172.16.0.1,63778,192.168.10.50,80,6,7/7/2017 4:03,82511380,8,5,56,11601,20,0,7,5.656854249,7300,0,2320.2,3022.508098,141.277482,0.157554025,6875948.333,22600000,78500000,1,82500000,11800000,29500000,78500000,1,39717,9929.25,14660.0707,31184,180,0,0,0,0,172,112,0.096956323,0.060597702,0,7300,833.0714286,2033.250541,4134107.764,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,3981903,0,3981903,3981903,78500000,0,78500000,78500000,DDoS
172.16.0.1-192.168.10.50-63779-80-6,172.16.0.1,63779,192.168.10.50,80,6,7/7/2017 4:03,179255,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,64896.37667,50.20780452,22406.875,63073.01131,178504,3,640,320,384.666089,592,48,179201,35840.2,79751.93622,178504,3,0,0,0,0,72,132,16.73593484,33.47186968,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63779-80-6,172.16.0.1,63779,192.168.10.50,80,6,7/7/2017 4:03,82490786,8,4,56,11601,20,0,7,5.656854249,10135,0,2900.25,4871.82583,141.3127522,0.145470792,7499162.364,23600000,78500000,0,82500000,11800000,29500000,78500000,0,39099,13033,15944.80944,30875,177,0,0,0,0,172,92,0.096980528,0.048490264,0,10135,897.1538462,2804.564846,7865583.974,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,3960915,0,3960915,3960915,78500000,0,78500000,78500000,DDoS
172.16.0.1-192.168.10.50-63780-80-6,172.16.0.1,63780,192.168.10.50,80,6,7/7/2017 4:03,179362,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,64857.66216,39.0272187,29893.66667,72882.14824,178663,4,613,306.5,427.7996026,609,4,179348,59782.66667,102953.8243,178663,43,0,0,0,0,72,92,16.72595087,22.30126783,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63780-80-6,172.16.0.1,63780,192.168.10.50,80,6,7/7/2017 4:03,82491436,9,5,62,11601,20,0,6.888888889,5.30199124,7300,0,2320.2,3022.508098,141.3843735,0.169714587,6345495.077,21700000,78500000,50,82500000,10300000,27600000,78500000,199,39859,9964.75,14397.52382,30889,189,0,0,0,0,192,112,0.109102235,0.060612353,0,7300,777.9333333,1970.892563,3884417.495,0,0,0,0,1,0,0,0,0,833.5,6.888888889,2320.2,192,0,0,0,0,0,0,9,62,5,11601,256,229,7,20,3960847,0,3960847,3960847,78500000,0,78500000,78500000,DDoS
172.16.0.1-192.168.10.50-63781-80-6,172.16.0.1,63781,192.168.10.50,80,6,7/7/2017 4:03,179468,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,64819.35498,44.57619186,25638.28571,67473.89689,178654,2,587,293.5,410.8290399,584,3,179453,44863.25,89194.19477,178654,2,0,0,0,0,72,112,16.71607195,27.86011991,0,10220,1292.555556,3378.299021,11400000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63781-80-6,172.16.0.1,63781,192.168.10.50,80,6,7/7/2017 4:03,82490248,9,4,62,11601,20,0,6.888888889,5.30199124,5840,0,2900.25,3345.636997,141.3864097,0.157594386,6874187.333,22600000,78500000,5,82500000,10300000,27600000,78500000,5,39623,13207.66667,16176.34883,31317,189,0,0,0,0,192,92,0.109103806,0.04849058,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846,6.888888889,2900.25,192,0,0,0,0,0,0,9,62,4,11601,256,229,7,20,3958777,0,3958777,3958777,78500000,0,78500000,78500000,DDoS
172.16.0.1-192.168.10.50-63782-80-6,172.16.0.1,63782,192.168.10.50,80,6,7/7/2017 4:03,179473,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,64817.54916,39.00308124,29912.16667,72925.40536,178770,3,656,328,364.8670991,586,70,179413,59804.33333,103027.7818,178770,3,0,0,0,0,72,92,16.71560625,22.287475,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63782-80-6,172.16.0.1,63782,192.168.10.50,80,6,7/7/2017 4:03,82491393,8,8,56,11607,20,0,7,5.656854249,2920,0,1450.875,1337.000421,141.3844472,0.193959629,5499426.2,20200000,78500000,3,82500000,11800000,29500000,78500000,3,41753,5964.714286,12080.60565,32517,48,0,0,0,0,172,172,0.096979815,0.096979815,0,2920,686.4117647,1154.994862,1334013.132,0,0,0,0,1,0,0,0,1,729.3125,7,1450.875,172,0,0,0,0,0,0,8,56,8,11607,256,229,6,20,3957789,0,3957789,3957789,78500000,0,78500000,78500000,DDoS
172.16.0.1-192.168.10.50-63783-80-6,172.16.0.1,63783,192.168.10.50,80,6,7/7/2017 4:03,1684511,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,6902.299837,4.749152721,240644.4286,632405.1002,1674785,44,9063,4531.5,6340.626507,9015,48,1684467,421116.75,835789.3789,1674785,167,0,0,0,0,72,112,1.780932271,2.968220451,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63783-80-6,172.16.0.1,63783,192.168.10.50,80,6,7/7/2017 4:03,80865475,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,144.1529899,0.148394602,7351406.818,23600000,78500000,1,80800000,11500000,29500000,78500000,1,39621,13207,16210.40243,31364,189,0,0,0,0,172,92,0.098929735,0.049464867,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,2332573,0,2332573,2332573,78500000,0,78500000,78500000,DDoS
172.16.0.1-192.168.10.50-63784-80-6,172.16.0.1,63784,192.168.10.50,80,6,7/7/2017 4:03,1684505,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,6902.324422,4.749169637,240643.5714,632443.6737,1674871,44,9251,4625.5,6360.425497,9123,128,1684457,421114.25,835848.7874,1674871,146,0,0,0,0,72,112,1.780938614,2.968231023,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63784-80-6,172.16.0.1,63784,192.168.10.50,80,6,7/7/2017 4:03,80864990,8,6,56,11601,20,0,7,5.656854249,2920,0,1933.5,1495.722401,144.1538545,0.173128074,6220383.846,21700000,78500000,0,80800000,11500000,29500000,78500000,0,41170,8234,14043.89965,32587,34,0,0,0,0,172,132,0.098930328,0.074197746,0,2920,777.5333333,1324.190905,1753481.552,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,2342949,0,2342949,2342949,78500000,0,78500000,78500000,DDoS
172.16.0.1-192.168.10.50-63785-80-6,172.16.0.1,63785,192.168.10.50,80,6,7/7/2017 4:03,1683435,3,4,26,11601,20,0,8.666666667,10.26320288,10135,0,2900.25,4871.82583,6906.711575,4.158164705,280572.5,683088.2069,1674905,39,8280,4140,5710.594365,8178,102,1683396,561132,964564.1706,1674905,206,0,0,0,0,72,92,1.782070588,2.376094117,0,10135,1453.375,3544.652026,12600000,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63785-80-6,172.16.0.1,63785,192.168.10.50,80,6,7/7/2017 4:03,80864155,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,144.155343,0.148397025,7351286.818,23600000,78500000,1,80800000,11500000,29500000,78500000,1,41323,13774.33333,17086.25923,32956,185,0,0,0,0,172,92,0.09893135,0.049465675,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,2340966,0,2340966,2340966,78500000,0,78500000,78500000,DDoS
172.16.0.1-192.168.10.50-63786-80-6,172.16.0.1,63786,192.168.10.50,80,6,7/7/2017 4:03,1683610,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,6905.993668,5.34565606,210451.25,591641.0978,1674672,16,8223,4111.5,5681.602987,8129,94,1683571,336714.2,747949.1927,1674672,16,0,0,0,0,72,132,1.781885353,3.563770707,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63786-80-6,172.16.0.1,63786,192.168.10.50,80,6,7/7/2017 4:03,80867357,8,4,56,11601,20,0,7,5.656854249,10135,0,2900.25,4871.82583,144.1496351,0.148391149,7351577.909,23600000,78500000,1,80800000,11500000,29500000,78500000,1,41469,13823,17161.51255,33095,192,0,0,0,0,172,92,0.098927432,0.049463716,0,10135,897.1538462,2804.564846,7865583.974,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,2343107,0,2343107,2343107,78500000,0,78500000,78500000,DDoS
172.16.0.1-192.168.10.50-63787-80-6,172.16.0.1,63787,192.168.10.50,80,6,7/7/2017 4:03,1683506,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,6906.420292,4.157989339,280584.3333,683087.5688,1674916,44,8201,4100.5,5680.188773,8117,84,1683439,561146.3333,964560.7766,1674916,345,0,0,0,0,72,92,1.781995431,2.375993908,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63787-80-6,172.16.0.1,63787,192.168.10.50,80,6,7/7/2017 4:03,80865795,8,3,56,11601,20,0,7,5.656854249,11595,0,3867,6692.644993,144.1524195,0.136027847,8086579.5,24700000,78500000,3,80800000,11500000,29500000,78500000,3,40933,20466.5,17456.34511,32810,8123,0,0,0,0,172,72,0.098929343,0.037098504,0,11595,971.9166667,3345.407285,11200000,0,0,0,0,1,0,0,0,0,1060.272727,7,3867,172,0,0,0,0,0,0,8,56,3,11601,256,229,6,20,2341901,0,2341901,2341901,78500000,0,78500000,78500000,DDoS
172.16.0.1-192.168.10.50-63788-80-6,172.16.0.1,63788,192.168.10.50,80,6,7/7/2017 4:03,1672598,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,6955.048374,4.782978337,238942.5714,631855.4554,1671856,4,569,284.5,396.6869042,565,4,1672538,418134.5,835814.3626,1671856,4,0,0,0,0,72,112,1.793616876,2.98936146,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63788-80-6,172.16.0.1,63788,192.168.10.50,80,6,7/7/2017 4:03,80906003,9,5,62,11607,20,0,6.888888889,5.30199124,10135,0,2321.4,4413.201989,144.2291,0.173040312,6223538.692,21700000,78500000,1,80800000,10100000,27600000,78500000,1,79274,19818.5,37244.9338,75669,173,0,0,0,0,192,112,0.111240201,0.061800111,0,10135,778.3333333,2615.387752,6840253.095,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,2325961,0,2325961,2325961,78500000,0,78500000,78500000,DDoS
172.16.0.1-192.168.10.50-63789-80-6,172.16.0.1,63789,192.168.10.50,80,6,7/7/2017 4:03,1674123,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,6948.712848,4.778621404,239160.4286,631931.9799,1672247,3,1472,736,1036.618541,1469,3,1674083,418520.75,835817.7286,1672247,160,0,0,0,0,72,112,1.791983026,2.986638377,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-63790-80-6,172.16.0.1,63790,192.168.10.50,80,6,7/7/2017 4:03,1672646,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,6954.848785,4.782841079,238949.4286,631840.5189,1671829,5,569,284.5,316.0767312,508,61,1672596,418149,835786.7051,1671829,5,0,0,0,0,72,112,1.793565405,2.989275675,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
