Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
172.16.0.1-192.168.10.50-51968-80-6,172.16.0.1,51968,192.168.10.50,80,6,07-07-17 03:56,72290124,8,6,56,11601,20,0,7,5.656854249,4380,0,1933.5,1757.789948,161.2530088,0.193664075,5560778.769,19500000,70500000,1,71500000,10200000,26600000,70500000,1,852123,170424.6,365412.9521,823753,15,0,0,0,0,172,132,0.110665186,0.082998889,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,916025,0,916025,916025,70500000,0,70500000,70500000
172.16.0.1-192.168.10.50-51969-80-6,172.16.0.1,51969,192.168.10.50,80,6,07-07-17 03:56,540315,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,21530.03341,16.65695011,67539.375,190737.7418,539591,3,595,297.5,416.4858941,592,3,540255,108051,241238.3226,539591,3,0,0,0,0,72,132,5.552316704,11.10463341,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-51970-80-6,172.16.0.1,51970,192.168.10.50,80,6,07-07-17 03:56,447223,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,26011.63178,17.88816765,63889,168655.7031,446364,10,574,287,343.6538957,530,44,447188,111797,223044.8386,446364,10,0,0,0,0,72,112,6.708062868,11.18010478,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-51971-80-6,172.16.0.1,51971,192.168.10.50,80,6,07-07-17 03:56,447193,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,26013.37677,17.88936768,63884.71429,168630.2425,446302,5,653,326.5,340.1183618,567,86,447106,111776.5,223017.1759,446302,5,0,0,0,0,72,112,6.708512879,11.1808548,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-51972-80-6,172.16.0.1,51972,192.168.10.50,80,6,07-07-17 03:56,127112,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,91517.71666,70.80370067,15889,44585.23157,126231,10,680,340,431.3351365,645,35,127007,25401.4,56366.12381,126231,10,0,0,0,0,72,132,23.60123356,47.20246712,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-51972-80-6,172.16.0.1,51972,192.168.10.50,80,6,07-07-17 03:56,72277984,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,161.2800933,0.16602566,6570725.818,21200000,70500000,0,71500000,10200000,26600000,70500000,0,839014,279671.3333,468175.4718,820179,650,0,0,0,0,172,92,0.110683773,0.055341887,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,894898,0,894898,894898,70500000,0,70500000,70500000
172.16.0.1-192.168.10.50-51973-80-6,172.16.0.1,51973,192.168.10.50,80,6,07-07-17 03:56,127344,3,7,26,11607,20,0,8.666666667,10.26320288,4380,0,1658.142857,1942.877285,91350.9863,78.5274532,14149.33333,42084.19925,126373,3,690,345,373.3523805,609,81,127281,21213.5,51518.22163,126373,3,0,0,0,0,72,152,23.55823596,54.96921724,0,4380,1057.545455,1720.253084,2959270.673,0,0,0,1,0,0,0,0,2,1163.3,8.666666667,1658.142857,72,0,0,0,0,0,0,3,26,7,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-51973-80-6,172.16.0.1,51973,192.168.10.50,80,6,07-07-17 03:56,72275993,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,161.2845361,0.166030234,6570544.818,21200000,70600000,3,71500000,10200000,26600000,70600000,3,829913,276637.6667,470832.7375,820285,438,0,0,0,0,172,92,0.110686822,0.055343411,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,892014,0,892014,892014,70600000,0,70600000,70600000
172.16.0.1-192.168.10.50-51974-80-6,172.16.0.1,51974,192.168.10.50,80,6,07-07-17 03:56,127515,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,91228.48292,62.73771713,18216.42857,47761.09758,126528,5,714,357,366.2813127,616,98,127321,31830.25,63132.31724,126528,5,0,0,0,0,72,112,23.52664392,39.21107321,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-51974-80-6,172.16.0.1,51974,192.168.10.50,80,6,07-07-17 03:56,72274985,8,5,56,11601,20,0,7,5.656854249,4380,0,2320.2,2207.341206,161.2867855,0.179868595,6022915.417,20300000,70500000,1,71500000,10200000,26600000,70500000,1,829869,207467.25,408488.1949,820168,163,0,0,0,0,172,112,0.110688366,0.069180229,0,4380,833.0714286,1679.986285,2822353.918,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,899982,0,899982,899982,70500000,0,70500000,70500000
172.16.0.1-192.168.10.50-51975-80-6,172.16.0.1,51975,192.168.10.50,80,6,07-07-17 03:56,127459,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,91268.56479,62.76528138,18208.42857,47797.35788,126602,5,668,334,354.9676042,585,83,127380,31845,63172.02547,126602,5,0,0,0,0,72,112,23.53698052,39.22830087,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-51975-80-6,172.16.0.1,51975,192.168.10.50,80,6,07-07-17 03:56,72812949,8,6,56,11601,20,0,7,5.656854249,5840,0,1933.5,2189.772933,160.0951501,0.192273492,5600996.077,19500000,70500000,3,71500000,10200000,26600000,70500000,3,1366884,273376.8,604350.4445,1354431,15,0,0,0,0,172,132,0.109870567,0.082402925,0,5840,777.5333333,1633.102694,2667024.41,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,899004,0,899004,899004,70500000,0,70500000,70500000
172.16.0.1-192.168.10.50-51976-80-6,172.16.0.1,51976,192.168.10.50,80,6,07-07-17 03:56,112036,3,6,26,11607,20,0,8.666666667,10.26320288,8675,0,1934.5,3378.317791,103832.6966,80.33132208,14004.5,39181.66863,110973,4,731,365.5,511.2382028,727,4,111908,22381.6,49524.87239,110973,5,0,0,0,0,72,132,26.77710736,53.55421472,0,8675,1163.3,2707.739198,7331851.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-51976-80-6,172.16.0.1,51976,192.168.10.50,80,6,07-07-17 03:56,72812528,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,160.0960758,0.164806804,6619320.727,21200000,70600000,1,71500000,10200000,26600000,70600000,1,1367276,455758.6667,778642.2775,1354832,378,0,0,0,0,172,92,0.109871202,0.054935601,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,889031,0,889031,889031,70600000,0,70600000,70600000
172.16.0.1-192.168.10.50-51977-80-6,172.16.0.1,51977,192.168.10.50,80,6,07-07-17 03:56,96917,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,120030.5416,92.86296522,12114.625,33886.83892,95979,3,665,332.5,402.3437585,617,48,96870,19374,42824.28685,95979,3,0,0,0,0,72,132,30.95432174,61.90864348,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-51977-80-6,172.16.0.1,51977,192.168.10.50,80,6,07-07-17 03:56,72805013,9,6,62,11601,20,0,6.888888889,5.30199124,4380,0,1933.5,1757.789948,160.1950129,0.206029769,5200358.071,18800000,70600000,1,71500000,8931270.625,24900000,70600000,1,1365027,273005.4,604480.6058,1354305,14,0,0,0,0,192,132,0.123617861,0.082411908,0,4380,729.3125,1399.285566,1958000.096,0,0,0,0,1,0,0,0,0,777.9333333,6.888888889,1933.5,192,0,0,0,0,0,0,9,62,6,11601,256,229,7,20,883987,0,883987,883987,70600000,0,70600000,70600000
172.16.0.1-192.168.10.50-51978-80-6,172.16.0.1,51978,192.168.10.50,80,6,07-07-17 03:56,96708,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,120289.945,82.72324937,13815.42857,36254.78873,96033,3,438,219,305.4701295,435,3,96658,24164.5,47912.6804,96033,6,0,0,0,0,72,112,31.02121851,51.70203086,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-51978-80-6,172.16.0.1,51978,192.168.10.50,80,6,07-07-17 03:56,72807216,9,5,62,11601,20,0,6.888888889,5.30199124,7300,0,2320.2,3022.508098,160.1901658,0.192288632,5600555.077,19500000,70600000,1,71500000,8931528.125,24900000,70600000,1,1364239,341059.75,675641.9638,1354502,187,0,0,0,0,192,112,0.123614121,0.068674512,0,7300,777.9333333,1970.892563,3884417.495,0,0,0,0,1,0,0,0,0,833.5,6.888888889,2320.2,192,0,0,0,0,0,0,9,62,5,11601,256,229,7,20,885997,0,885997,885997,70600000,0,70600000,70600000
172.16.0.1-192.168.10.50-51979-80-6,172.16.0.1,51979,192.168.10.50,80,6,07-07-17 03:56,33762,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,344381.257,266.5718856,4220.25,7392.506181,17079,17,16381,8190.5,10043.03761,15292,1089,33705,6741,9117.781336,17079,17,0,0,0,0,72,132,88.85729518,177.7145904,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-51979-80-6,172.16.0.1,51979,192.168.10.50,80,6,07-07-17 03:56,72796538,8,4,56,11601,20,0,7,5.656854249,8760,0,2900.25,4128.319301,160.1312414,0.164843004,6617867.091,21200000,70600000,1,71400000,10200000,26600000,70600000,1,1364530,454843.3333,779508.1637,1354926,179,0,0,0,0,172,92,0.109895336,0.054947668,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,875996,0,875996,875996,70600000,0,70600000,70600000
172.16.0.1-192.168.10.50-51980-80-6,172.16.0.1,51980,192.168.10.50,80,6,07-07-17 03:56,822101,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,14150.32946,10.94755997,102762.625,289804.1611,819990,18,1714,857,1186.525179,1696,18,822066,164413.2,366479.3479,819990,21,0,0,0,0,72,132,3.649186657,7.298373314,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-51980-80-6,172.16.0.1,51980,192.168.10.50,80,6,07-07-17 03:56,71999668,8,4,56,11601,20,0,7,5.656854249,7215,0,2900.25,3540.00286,161.9035243,0.166667435,6545424.364,21200000,70600000,13,70600000,10100000,26700000,70600000,211,1363785,454595,779929.2817,1355167,157,0,0,0,0,172,92,0.111111623,0.055555812,0,7215,897.1538462,2250.514898,5064817.308,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,78903,0,78903,78903,70600000,0,70600000,70600000
172.16.0.1-192.168.10.50-51981-80-6,172.16.0.1,51981,192.168.10.50,80,6,07-07-17 03:56,860433,4,6,32,11607,20,0,8,8.485281374,5840,0,1934.5,2538.919278,13526.91029,11.62205541,95603.66667,285779.8525,857682,15,860404,286801.3333,495270.7726,858690,49,860359,172071.8,383268.2749,857682,15,0,0,0,0,92,132,4.648822163,6.973233244,0,5840,1058.090909,2058.388907,4236964.891,0,0,0,1,0,0,0,0,1,1163.9,8,1934.5,92,0,0,0,0,0,0,4,32,6,11607,8192,229,3,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-51981-80-6,172.16.0.1,51981,192.168.10.50,80,6,07-07-17 03:56,71960559,8,5,56,11601,20,0,7,5.656854249,4380,0,2320.2,2207.341206,161.9915154,0.180654517,5996713.25,20300000,70600000,1,70600000,10100000,26700000,70600000,1,1362530,340632.5,676111.4839,1354787,184,0,0,0,0,172,112,0.11117201,0.069482506,0,4380,833.0714286,1679.986285,2822353.918,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,46037,0,46037,46037,70600000,0,70600000,70600000
172.16.0.1-192.168.10.50-51982-80-6,172.16.0.1,51982,192.168.10.50,80,6,07-07-17 03:56,860565,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,13517.86326,9.296218182,122937.8571,323852.4631,857365,44,1764,882,1156.826694,1700,64,860521,215130.25,428157.1481,857365,192,0,0,0,0,72,112,3.486081818,5.810136364,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-51982-80-6,172.16.0.1,51982,192.168.10.50,80,6,07-07-17 03:56,71960936,9,5,62,11601,20,0,6.888888889,5.30199124,7300,0,2320.2,3022.508098,162.0740453,0.194549999,5535456.615,19500000,70600000,1,70600000,8825673,24900000,70600000,1,1361901,340475.25,676432.1975,1355114,183,0,0,0,0,192,112,0.125067856,0.069482142,0,7300,777.9333333,1970.892563,3884417.495,0,0,0,0,1,0,0,0,0,833.5,6.888888889,2320.2,192,0,0,0,0,0,0,9,62,5,11601,256,229,7,20,44034,0,44034,44034,70600000,0,70600000,70600000
172.16.0.1-192.168.10.50-51983-80-6,172.16.0.1,51983,192.168.10.50,80,6,07-07-17 03:56,860453,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,13519.6228,9.297428215,122921.8571,323928.2645,857521,48,1759,879.5,1109.45054,1664,95,860405,215101.25,428280.4079,857521,191,0,0,0,0,72,112,3.486535581,5.810892634,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-51983-80-6,172.16.0.1,51983,192.168.10.50,80,6,07-07-17 03:56,71960163,9,4,62,11601,20,0,6.888888889,5.30199124,8760,0,2900.25,4128.319301,162.0757863,0.180655511,5996680.25,20300000,70600000,1,70600000,8825556.75,24900000,70600000,1,1361103,453701,780953.232,1355463,189,0,0,0,0,192,92,0.1250692,0.055586311,0,8760,833.5,2402.71381,5773033.654,0,0,0,0,1,0,0,0,0,897.6153846,6.888888889,2900.25,192,0,0,0,0,0,0,9,62,4,11601,256,229,7,20,37012,0,37012,37012,70600000,0,70600000,70600000
172.16.0.1-192.168.10.50-51984-80-6,172.16.0.1,51984,192.168.10.50,80,6,07-07-17 03:56,860426,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,13520.04705,8.135504971,143404.3333,349595.8565,857013,49,2207,1103.5,895.9042918,1737,470,860377,286792.3333,493826.4438,857013,760,0,0,0,0,72,92,3.486644987,4.648859983,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-51984-80-6,172.16.0.1,51984,192.168.10.50,80,6,07-07-17 03:56,72030424,9,6,62,11607,20,0,6.888888889,5.30199124,5840,0,1934.5,2538.919278,162.00099,0.208245338,5145030.286,18800000,70600000,1,70600000,8826085,24900000,70600000,1,1422444,284488.8,635655.62,1421584,3,0,0,0,0,192,132,0.124947203,0.083298135,0,5840,729.6875,1754.344767,3077725.563,0,0,0,0,1,0,0,0,0,778.3333333,6.888888889,1934.5,192,0,0,0,0,0,0,9,62,6,11607,256,229,7,20,36013,0,36013,36013,70600000,0,70600000,70600000
172.16.0.1-192.168.10.50-51985-80-6,172.16.0.1,51985,192.168.10.50,80,6,07-07-17 03:56,860278,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,13522.373,10.46173446,107534.75,302764.9886,856838,41,2166,1083,1463.711037,2118,48,860234,172046.8,382811.2962,856838,41,0,0,0,0,72,132,3.487244821,6.974489642,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-51985-80-6,172.16.0.1,51985,192.168.10.50,80,6,07-07-17 03:56,72029693,9,6,62,11607,20,0,6.888888889,5.30199124,4380,0,1934.5,2177.344966,162.0026341,0.208247452,5144978.071,18800000,70600000,3,70600000,8826108,24900000,70600000,3,1421497,284299.4,635268.9984,1420703,3,0,0,0,0,192,132,0.124948471,0.083298981,0,4380,729.6875,1584.07667,2509298.896,0,0,0,0,1,0,0,0,0,778.3333333,6.888888889,1934.5,192,0,0,0,0,0,0,9,62,6,11607,256,229,7,20,37034,0,37034,37034,70600000,0,70600000,70600000
172.16.0.1-192.168.10.50-51986-80-6,172.16.0.1,51986,192.168.10.50,80,6,07-07-17 03:56,860094,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,13525.26584,8.138645311,143349,349342.49,856440,55,2966,1483,709.9352083,1985,981,860039,286679.6667,493428.4871,856440,557,0,0,0,0,72,92,3.487990848,4.650654463,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-51986-80-6,172.16.0.1,51986,192.168.10.50,80,6,07-07-17 03:56,72029068,9,4,62,11607,20,0,6.888888889,5.30199124,11595,0,2901.75,5795.50069,162.0040398,0.180482691,6002422.333,20300000,70600000,1,70600000,8826276.875,25000000,70600000,1,1420055,473351.6667,818623.9642,1418617,188,0,0,0,0,192,92,0.124949555,0.055533136,0,11595,833.9285714,3097.25274,9592974.533,0,0,0,0,1,0,0,0,0,898.0769231,6.888888889,2901.75,192,0,0,0,0,0,0,9,62,4,11607,256,229,7,20,31631,0,31631,31631,70600000,0,70600000,70600000
172.16.0.1-192.168.10.50-51987-80-6,172.16.0.1,51987,192.168.10.50,80,6,07-07-17 03:56,859904,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,13528.25432,9.303364096,122843.4286,323525.3762,856527,33,2732,1366,1885.146679,2699,33,859827,214956.75,427715.0662,856527,185,0,0,0,0,72,112,3.488761536,5.81460256,0,10220,1292.555556,3378.299021,11400000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-51987-80-6,172.16.0.1,51987,192.168.10.50,80,6,07-07-17 03:56,72337625,9,4,62,11601,20,0,6.888888889,5.30199124,10135,0,2900.25,4871.82583,161.2300653,0.17971284,6028135.417,20600000,71400000,3,71400000,8930322.875,25200000,71400000,3,909553,303184.3333,512396.8502,894791,191,0,0,0,0,192,92,0.124416581,0.055296258,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,6.888888889,2900.25,192,0,0,0,0,0,0,9,62,4,11601,256,229,7,20,35043,0,35043,35043,71400000,0,71400000,71400000
172.16.0.1-192.168.10.50-51988-80-6,172.16.0.1,51988,192.168.10.50,80,6,07-07-17 03:56,859813,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,13529.68611,8.141305144,143302.1667,349457.6693,856627,2,2817,1408.5,1721.805012,2626,191,859713,286571,493684.3782,856627,367,0,0,0,0,72,92,3.489130776,4.652174368,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-51988-80-6,172.16.0.1,51988,192.168.10.50,80,6,07-07-17 03:56,72341315,9,6,62,11601,20,0,6.888888889,5.30199124,4380,0,1933.5,1757.789948,161.2218412,0.207350392,5167236.786,19100000,71400000,3,71400000,8930208.5,25200000,71400000,3,913349,182669.8,400238.0674,898561,16,0,0,0,0,192,132,0.124410235,0.082940157,0,4380,729.3125,1399.285566,1958000.096,0,0,0,0,1,0,0,0,0,777.9333333,6.888888889,1933.5,192,0,0,0,0,0,0,9,62,6,11601,256,229,7,20,37030,0,37030,37030,71400000,0,71400000,71400000
172.16.0.1-192.168.10.50-51989-80-6,172.16.0.1,51989,192.168.10.50,80,6,07-07-17 03:56,874317,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,13298.38034,10.29374929,109289.625,306853.4728,868702,1,5023,2511.5,3550.383148,5022,1,874175,174835,387889.8253,868702,14,0,0,0,0,72,132,3.431249764,6.862499528,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-51989-80-6,172.16.0.1,51989,192.168.10.50,80,6,07-07-17 03:56,72313737,8,6,56,11607,20,0,7,5.656854249,4380,0,1934.5,2177.344966,161.2833257,0.193600837,5562595.154,19800000,71400000,1,71400000,10200000,27000000,71400000,1,897637,179527.4,399835.9325,894773,16,0,0,0,0,172,132,0.11062905,0.082971787,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,11134,0,11134,11134,71400000,0,71400000,71400000
172.16.0.1-192.168.10.50-51990-80-6,172.16.0.1,51990,192.168.10.50,80,6,07-07-17 03:56,881416,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,13191.27404,10.21084255,110177,308261.3827,873054,4,8021,4010.5,5666.046638,8017,4,881399,176279.8,389523.8773,873054,48,0,0,0,0,72,132,3.403614184,6.807228369,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-51990-80-6,172.16.0.1,51990,192.168.10.50,80,6,07-07-17 03:56,72304396,8,6,56,11607,20,0,7,5.656854249,5840,0,1934.5,2538.919278,161.3041619,0.193625848,5561876.615,16800000,60600000,2,71400000,10200000,22600000,60600000,2,898212,179642.4,400702.4932,896440,47,0,0,0,0,172,132,0.110643342,0.082982506,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,1015,0,1015,1015,35700000,35200000,60600000,10800000
172.16.0.1-192.168.10.50-51991-80-6,172.16.0.1,51991,192.168.10.50,80,6,07-07-17 03:56,881840,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,13184.93151,10.20593305,110230,308285.6702,873168,3,8014,4007,5662.511104,8011,3,881770,176354,389546.1235,873168,47,0,0,0,0,72,132,3.401977683,6.803955366,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0
172.16.0.1-192.168.10.50-51991-80-6,172.16.0.1,51991,192.168.10.50,80,6,07-07-17 03:56,72304918,8,5,56,11607,20,0,7,5.656854249,7215,0,2321.4,3327.769794,161.3029974,0.179794132,6025409.833,17500000,60600000,1,71400000,10200000,22600000,60600000,1,899956,224989,449190.2206,898774,4,0,0,0,0,172,112,0.110642543,0.069151589,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2017,0,2017,2017,35700000,35300000,60600000,10800000
